bathrooms,bedrooms,price,square_feet
-0.6182262954988924,-0.7935977652318397,-0.17836471290148626,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.21550647028062855,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.22014918995302132,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.22014918995302132,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.2665763866769492,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.2665763866769492,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.2897899850389131,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.30836086372848426,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.3130035834008771,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.31764630307326985,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.32693174241805545,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.3455026211076266,-1.3162396234376603
-0.6182262954988924,-1.8559947735260767,-0.3640734997971977,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.3687162194695905,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.38264437848676885,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4058579768487328,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4058579768487328,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4105006965211256,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4290715752106967,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4290715752106967,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4476424539002679,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.47549877193462464,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4847842112794102,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.4940696506241958,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.49871237029658855,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.49871237029658855,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5172832489861597,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5219259686585525,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5219259686585525,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5219259686585525,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5312114080033381,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5451395670205165,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5451395670205165,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5451395670205165,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5451395670205165,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5451395670205165,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5451395670205165,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5497822866929092,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5497822866929092,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5683531653824804,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5776386047272659,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5776386047272659,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5822813243996587,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5869240440720515,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6147803621064082,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6333512407959794,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6426366801407649,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6519221194855506,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6519221194855506,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6751357178475145,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6797784375199073,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6797784375199073,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6797784375199073,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6844211571923,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6844211571923,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6844211571923,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.6844211571923,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7076347555542639,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7076347555542639,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7122774752266567,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7262056342438351,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.3162396234376603
-0.6182262954988924,-1.8559947735260767,-0.7354910735886206,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7354910735886206,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7447765129334063,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7447765129334063,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7540619522781918,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7540619522781918,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7679901112953702,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7772755506401557,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7772755506401557,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7772755506401557,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7772755506401557,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7772755506401557,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7819182703125486,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.7819182703125486,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8004891490021198,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8004891490021198,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.814417308019298,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8283454670364764,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8422736260536547,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8469163457260476,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8469163457260476,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8701299440880115,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.8701299440880115,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.9165571408119394,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.9165571408119394,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.9165571408119394,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.9174856847464179,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-0.9211998604843322,-1.3162396234376603
-0.6182262954988924,-0.7935977652318397,-1.1951203211555066,-1.3162396234376603
-0.6182262954988924,-1.8559947735260767,-0.15050839486712952,-1.3105409319670815
-0.6182262954988924,-1.8559947735260767,-0.08086759978123773,-1.3067418043200292
-0.6182262954988924,-1.8559947735260767,0.4716160412335039,-1.3010431128494504
-0.6182262954988924,-0.7935977652318397,-0.7215629145714423,-1.2877461660847667
-0.6182262954988924,-0.7935977652318397,0.15962527924870865,-1.2744492193200827
-0.6182262954988924,-0.7935977652318397,0.10484118711447375,-1.2744492193200827
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.2725496554965565
-0.6182262954988924,-1.8559947735260767,0.38340436745804096,-1.268750527849504
-0.6182262954988924,-0.7935977652318397,0.016629513339010804,-1.268750527849504
-0.6182262954988924,-0.7935977652318397,-0.5451395670205165,-1.268750527849504
-0.6182262954988924,-1.8559947735260767,-0.5525679184963449,-1.268750527849504
-0.6182262954988924,-0.7935977652318397,-0.7262056342438351,-1.268750527849504
-0.6182262954988924,-0.7935977652318397,-0.22943462929780692,-1.2592527087318728
-0.6182262954988924,-0.7935977652318397,-0.5729958850548731,-1.2497548896142414
-0.6182262954988924,-1.8559947735260767,-0.3640734997971977,-1.2478553257907152
-0.6182262954988924,-1.8559947735260767,-0.1272947965051656,-1.2440561981436626
-0.6182262954988924,-0.7935977652318397,-0.5776386047272659,-1.2440561981436626
-0.6182262954988924,-0.7935977652318397,-0.7401337932610135,-1.2440561981436626
-0.6182262954988924,-1.8559947735260767,-0.3603593240592835,-1.2402570704966103
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.2402570704966103
-0.6182262954988924,-1.8559947735260767,-0.5915667637444443,-1.2288596875554527
-0.6182262954988924,-1.8559947735260767,0.6619675478016082,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,0.5802556815674952,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,0.3536909615547271,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,0.27662181499300686,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,0.08162758875250982,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,0.04355728743888897,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.015869524367738704,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.015869524367738704,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.015869524367738704,-1.2212614322613475
-0.6182262954988924,0.26879924306239733,-0.057654001419273786,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.09386721486393752,-1.2212614322613475
-0.6182262954988924,-1.8559947735260767,-0.271219106349342,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.45692789324505345,-1.2212614322613475
-0.6182262954988924,-1.8559947735260767,-0.47549877193462464,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.5349255837412523,-1.2212614322613475
-0.6182262954988924,-1.8559947735260767,-0.5451395670205165,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.6426366801407649,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.6426366801407649,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.6612075588303361,-1.2212614322613475
-0.6182262954988924,-1.8559947735260767,-0.6751357178475145,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.6844211571923,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.7076347555542639,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.7308483539162279,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.7772755506401557,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.8283454670364764,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.8329881867088692,-1.2212614322613475
-0.6182262954988924,0.26879924306239733,-0.8329881867088692,-1.2212614322613475
-0.6182262954988924,0.26879924306239733,-0.837630906381262,-1.2212614322613475
-0.6182262954988924,0.26879924306239733,-0.8422736260536547,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-1.0094115342597951,-1.2212614322613475
-0.6182262954988924,-0.7935977652318397,-0.271219106349342,-1.2193618684378214
-0.6182262954988924,-0.7935977652318397,-0.3650020437316763,-1.2098640493201902
-0.6182262954988924,-1.8559947735260767,-0.7076347555542639,-1.2060649216731376
-0.6182262954988924,-1.8559947735260767,-0.3603593240592835,-1.2041653578496114
-0.6182262954988924,0.26879924306239733,-0.24614842011842095,-1.202265794026085
-0.6182262954988924,-1.8559947735260767,0.6573248281292154,-1.1965671025555062
-0.6182262954988924,-0.7935977652318397,-0.6751357178475145,-1.1965671025555062
-0.6182262954988924,0.26879924306239733,-0.7772755506401557,-1.19466753873198
-0.6182262954988924,-1.8559947735260767,1.1215967953684942,-1.1927679749084539
-0.6182262954988924,0.26879924306239733,-0.7029920358818712,-1.1927679749084539
-0.6182262954988924,-1.8559947735260767,-0.7689186552298487,-1.1927679749084539
-0.6182262954988924,-0.7935977652318397,-0.6612075588303361,-1.1889688472614013
-0.6182262954988924,-1.8559947735260767,-0.1272947965051656,-1.187069283437875
-0.6182262954988924,-0.7935977652318397,-0.35943078012480495,-1.1851697196143487
-0.6182262954988924,-0.7935977652318397,-0.4847842112794102,-1.1832701557908225
-0.6182262954988924,-1.8559947735260767,-0.7540619522781918,-1.1832701557908225
-0.6182262954988924,-0.7935977652318397,-0.5219259686585525,-1.1813705919672963
-0.6182262954988924,-0.7935977652318397,-0.5962094834168371,-1.17947102814377
-0.6182262954988924,0.26879924306239733,-0.7308483539162279,-1.1756719004967175
-0.6182262954988924,0.26879924306239733,1.1262395150408868,-1.1737723366731914
-0.6182262954988924,0.26879924306239733,0.4716160412335039,-1.1737723366731914
-0.6182262954988924,-0.7935977652318397,-0.1272947965051656,-1.1737723366731914
-0.6182262954988924,0.26879924306239733,-0.12822334043964415,-1.1737723366731914
-0.6182262954988924,0.26879924306239733,-0.47549877193462464,-1.1737723366731914
-0.6182262954988924,-1.8559947735260767,-0.5219259686585525,-1.1737723366731914
-0.6182262954988924,0.26879924306239733,-0.546068110954995,-1.1737723366731914
-0.6182262954988924,0.26879924306239733,-0.7308483539162279,-1.1737723366731914
-0.6182262954988924,0.26879924306239733,-1.0790523293456868,-1.1737723366731914
-0.6182262954988924,-0.7935977652318397,-0.5312114080033381,-1.16427451755556
-0.6182262954988924,-1.8559947735260767,-0.6389225044028507,-1.16427451755556
-0.6182262954988924,-0.7935977652318397,-0.7215629145714423,-1.16427451755556
-0.6182262954988924,0.26879924306239733,1.1215967953684942,-1.1604753899085074
-0.6182262954988924,-0.7935977652318397,0.7501792215770712,-1.1604753899085074
-0.6182262954988924,0.26879924306239733,-0.37893020274885464,-1.1585758260849812
-0.6182262954988924,0.26879924306239733,-0.09386721486393752,-1.156676262261455
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.1547766984379286
-0.6182262954988924,-1.8559947735260767,0.6573248281292154,-1.1528771346144024
-0.6182262954988924,0.26879924306239733,-0.35943078012480495,-1.1528771346144024
-0.6182262954988924,-0.7935977652318397,-0.3603593240592835,-1.1528771346144024
-0.6182262954988924,-1.8559947735260767,-0.8004891490021198,-1.1528771346144024
-0.6182262954988924,0.26879924306239733,-0.6296370650580652,-1.1509775707908763
-0.6182262954988924,-1.8559947735260767,0.7501792215770712,-1.1490780069673499
-0.6182262954988924,0.26879924306239733,-0.3037181440560915,-1.1490780069673499
-0.6182262954988924,0.26879924306239733,-0.4541422614416178,-1.1490780069673499
-0.6182262954988924,0.26879924306239733,-0.4615706129174463,-1.1490780069673499
-0.6182262954988924,-0.7935977652318397,-0.6519221194855506,-1.1452788793202975
-0.6182262954988924,0.26879924306239733,-0.7122774752266567,-1.1452788793202975
-0.6182262954988924,-1.8559947735260767,-0.22943462929780692,-1.143379315496771
-0.6182262954988924,-1.8559947735260767,0.8430336150249269,-1.141479751673245
-0.6182262954988924,0.26879924306239733,-0.9351280195015105,-1.141479751673245
-0.6182262954988924,-1.8559947735260767,-0.6379939604683722,-1.1376806240261923
-0.6182262954988924,-0.7935977652318397,0.1559111035107944,-1.13388149637914
-0.6182262954988924,-0.7935977652318397,-0.546068110954995,-1.13388149637914
-0.6182262954988924,-0.7935977652318397,-0.8237027473640837,-1.1319819325556137
-0.6182262954988924,0.26879924306239733,-0.7317768978507064,-1.1300823687320873
-0.6182262954988924,-1.8559947735260767,0.6573248281292154,-1.126283241085035
-0.6182262954988924,0.26879924306239733,0.16983926252797277,-1.126283241085035
-0.6182262954988924,-0.7935977652318397,0.15126838383840163,-1.126283241085035
-0.6182262954988924,0.26879924306239733,0.058413990390545886,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.08086759978123773,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.174650537163572,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.174650537163572,-1.126283241085035
-0.6182262954988924,0.26879924306239733,-0.2665763866769492,-1.126283241085035
-0.6182262954988924,-0.7935977652318397,-0.31764630307326985,-1.126283241085035
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.5079978096413741,-1.126283241085035
-0.6182262954988924,0.26879924306239733,-0.5497822866929092,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.5683531653824804,-1.126283241085035
-0.6182262954988924,-0.7935977652318397,-0.6379939604683722,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.7215629145714423,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.7317768978507064,-1.126283241085035
-0.6182262954988924,0.26879924306239733,-0.7354910735886206,-1.126283241085035
-0.6182262954988924,-1.8559947735260767,-0.8311310988399121,-1.126283241085035
-0.6182262954988924,-0.7935977652318397,-0.24336278831498526,-1.1243836772615086
-0.6182262954988924,0.26879924306239733,-0.22386336569093557,-1.1224841134379824
-0.6182262954988924,-1.8559947735260767,-0.24336278831498526,-1.1224841134379824
-0.6182262954988924,-0.7935977652318397,-0.7540619522781918,-1.1186849857909298
-0.6182262954988924,-1.8559947735260767,-0.08086759978123773,-1.1167854219674036
-0.6182262954988924,-0.7935977652318397,-0.837630906381262,-1.1167854219674036
-0.6182262954988924,0.26879924306239733,-0.336217181762841,-1.112986294320351
-0.6182262954988924,0.26879924306239733,-0.8107031322813838,-1.112986294320351
-0.6182262954988924,0.26879924306239733,-0.24336278831498526,-1.1072876028497722
-0.6182262954988924,0.26879924306239733,-0.5683531653824804,-1.1072876028497722
-0.6182262954988924,0.26879924306239733,-0.5915667637444443,-1.1072876028497722
-0.6182262954988924,-0.7935977652318397,-0.7587046719505847,-1.1072876028497722
-0.6182262954988924,-0.7935977652318397,-0.7874895339194199,-1.1072876028497722
-0.6182262954988924,-0.7935977652318397,-0.9211998604843322,-1.1072876028497722
-0.6182262954988924,0.26879924306239733,0.24412277728625736,-1.1034884752027199
-0.6182262954988924,-0.7935977652318397,-0.4058579768487328,-1.1034884752027199
-0.6182262954988924,-1.8559947735260767,-0.49871237029658855,-1.1034884752027199
-0.6182262954988924,0.26879924306239733,-0.2665763866769492,-1.0939906560850885
-0.6182262954988924,-0.7935977652318397,-0.46621333258983905,-1.0939906560850885
-0.6182262954988924,0.26879924306239733,-0.4847842112794102,-1.0920910922615623
-0.6182262954988924,-0.7935977652318397,-0.8887008227775827,-1.0920910922615623
-0.6182262954988924,0.26879924306239733,0.03984311170097474,-1.0901915284380361
-0.6182262954988924,-0.7935977652318397,-0.4522851735726607,-1.0901915284380361
-0.6182262954988924,-0.7935977652318397,-0.7122774752266567,-1.0901915284380361
-0.6182262954988924,-1.8559947735260767,-0.24336278831498526,-1.0882919646145097
-0.6182262954988924,-0.7935977652318397,-0.4290715752106967,-1.0882919646145097
-0.6182262954988924,-0.7935977652318397,-0.6704929981751216,-1.0882919646145097
-0.6182262954988924,-0.7935977652318397,0.4530451625439328,-1.0787941454968786
-0.6182262954988924,-0.7935977652318397,0.03520039202858195,-1.0787941454968786
-0.6182262954988924,-0.7935977652318397,-0.2897899850389131,-1.0787941454968786
-0.6182262954988924,0.26879924306239733,-0.5079978096413741,-1.0787941454968786
-0.6182262954988924,-0.7935977652318397,-0.5915667637444443,-1.0787941454968786
-0.6182262954988924,-0.7935977652318397,-0.611066186368494,-1.0787941454968786
-0.6182262954988924,-1.8559947735260767,-0.6389225044028507,-1.0787941454968786
-0.6182262954988924,0.26879924306239733,-0.6630646466992932,-1.0787941454968786
-0.6182262954988924,-0.7935977652318397,-1.022411149342495,-1.0787941454968786
-0.6182262954988924,0.26879924306239733,-0.08086759978123773,-1.074995017849826
-0.6182262954988924,-0.7935977652318397,1.4930143691599171,-1.0730954540262998
-0.6182262954988924,0.26879924306239733,-0.1969355915910574,-1.0730954540262998
-0.6182262954988924,-1.8559947735260767,-0.5182117929206382,-1.0730954540262998
-0.6182262954988924,0.26879924306239733,0.09648429170416674,-1.0711958902027734
-0.6182262954988924,-0.7935977652318397,1.3073055822642057,-1.0692963263792472
-0.6182262954988924,-1.8559947735260767,1.1215967953684942,-1.0692963263792472
-0.6182262954988924,-1.8559947735260767,-0.08086759978123773,-1.0692963263792472
-0.6182262954988924,0.26879924306239733,-0.4940696506241958,-1.0692963263792472
-0.6182262954988924,-0.7935977652318397,-0.8794153834327971,-1.0692963263792472
-0.6182262954988924,0.26879924306239733,1.3073055822642057,-1.067396762555721
-0.6182262954988924,0.26879924306239733,1.287806159640156,-1.0654971987321946
-0.6182262954988924,0.26879924306239733,-0.7912037096573341,-1.0654971987321946
-0.6182262954988924,-0.7935977652318397,-0.5432824791515594,-1.0616980710851422
-0.6182262954988924,-1.8559947735260767,0.8430336150249269,-1.0597985072616158
-0.6182262954988924,-0.7935977652318397,-0.22014918995302132,-1.0597985072616158
-0.6182262954988924,-0.7935977652318397,-0.8794153834327971,-1.0597985072616158
-0.6182262954988924,-0.7935977652318397,-1.055838730983723,-1.0597985072616158
-0.6182262954988924,0.26879924306239733,-0.20900666273927865,-1.0578989434380897
-0.6182262954988924,-1.8559947735260767,-0.3455026211076266,-1.0522002519675109
